date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:06	44192/44192	---M--	200	added ('OK')	text/html	etag:%22aca0-6350b72a0e0f5%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:07	35568/35568	---M--	200	added ('OK')	text/html	etag:%228af0-6350b72ed994e%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:07	22796/22796	---M--	200	added ('OK')	text/html	etag:%22590c-6350b72eef8dc%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:07	4340/4340	---M--	200	added ('OK')	text/html	etag:%2210f4-6350b72f025a3%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:07	17628/17628	---M--	200	added ('OK')	text/html	etag:%2244dc-6350b72f13ee2%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:08	40572/40572	---M--	200	added ('OK')	text/html	etag:%229e7c-6350b72f27f31%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:08	20408/20408	---M--	200	added ('OK')	text/html	etag:%224fb8-6350b72f36990%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:08	13004/13004	---M--	200	added ('OK')	text/html	etag:%2232cc-6350b72f46777%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:08	26428/26428	---M--	200	added ('OK')	text/html	etag:%22673c-6350b72f559a6%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:09	40128/40128	---M--	200	added ('OK')	text/html	etag:%229cc0-6350b72f6960d%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747173149)
19:47:09	32284/32284	---M--	200	added ('OK')	text/html	etag:%227e1c-6350b73366d92%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:09	21272/21272	---M--	200	added ('OK')	text/html	etag:%225318-6350b73379a59%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:09	2184/2184	---M--	200	added ('OK')	text/html	etag:%22888-6350b73386d48%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:10	14852/14852	---M--	200	added ('OK')	text/html	etag:%223a04-6350b73396747%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:10	9872/9872	---M--	200	added ('OK')	text/html	etag:%222690-6350b733aa3ae%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:10	20760/20760	---M--	200	added ('OK')	text/html	etag:%225118-6350b733b99c5%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:10	34328/34328	---M--	200	added ('OK')	text/html	etag:%228618-6350b733c97ac%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747173154)
19:47:10	6740/6740	---M--	200	added ('OK')	text/html	etag:%221a54-6350b73473e32%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxzl3i-jcgchyj8vi-l6oo_au7b6xtru2h-nkw7aw.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxzl3i-jcgchyj8vi-l6oo_au7b6xtru2h-nkw7aw.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:11	13748/13748	---M--	200	added ('OK')	text/html	etag:%2235b4-6350b7350f671%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxzl3i-jcgchyj8vi-l6oo_au7b6xtru2h_nkw7aw.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxzl3i-jcgchyj8vi-l6oo_au7b6xtru2h_nkw7aw.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:11	22268/22268	---M--	200	added ('OK')	text/html	etag:%2256fc-6350b7351ec88%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxzl3i-jcgchyj8vi-l6oo_au7b6xtru2hxnkw.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxzl3i-jcgchyj8vi-l6oo_au7b6xtru2hxnkw.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:11	7000/7000	---M--	200	added ('OK')	text/html	etag:%221b58-6350b735b1c10%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3dmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3dmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:11	13904/13904	---M--	200	added ('OK')	text/html	etag:%223650-6350b735e92c4%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3dmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3dmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:12	22484/22484	---M--	200	added ('OK')	text/html	etag:%2257d4-6350b735f88db%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3dmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3dmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:12	6884/6884	---M--	200	added ('OK')	text/html	etag:%221ae4-6350b7362e438%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrc3pmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrc3pmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:12	13972/13972	---M--	200	added ('OK')	text/html	etag:%223694-6350b736c36e8%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrc3pmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrc3pmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:12	22720/22720	---M--	200	added ('OK')	text/html	etag:%2258c0-6350b736d252f%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrc3pmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrc3pmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:13	6912/6912	---M--	200	added ('OK')	text/html	etag:%221b00-6350b73706534%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b6xtj11hzhkg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b6xtj11hzhkg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:13	13964/13964	---M--	200	added ('OK')	text/html	etag:%22368c-6350b737147c3%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b6xtj1lhzhkg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b6xtj1lhzhkg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:13	22900/22900	---M--	200	added ('OK')	text/html	etag:%225974-6350b7372360a%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b6xtj2fhz.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b6xtj2fhz.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:13	6924/6924	---M--	200	added ('OK')	text/html	etag:%221b0c-6350b737333f1%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrk3lmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrk3lmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:14	14176/14176	---M--	200	added ('OK')	text/html	etag:%223760-6350b73741298%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrk3lmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrk3lmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:14	23020/23020	---M--	200	added ('OK')	text/html	etag:%2259ec-6350b7375107f%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrk3lmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrk3lmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:14	7036/7036	---M--	200	added ('OK')	text/html	etag:%221b7c-6350b737e47d7%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrb3xmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrb3xmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:14	14220/14220	---M--	200	added ('OK')	text/html	etag:%22378c-6350b7387a256%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrb3xmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrb3xmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:15	22972/22972	---M--	200	added ('OK')	text/html	etag:%2259bc-6350b7388f245%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrb3xmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrb3xmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:15	6944/6944	---M--	200	added ('OK')	text/html	etag:%221b20-6350b7389f414%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtry3tmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtry3tmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:15	14080/14080	---M--	200	added ('OK')	text/html	etag:%223700-6350b738b0d53%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtry3tmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtry3tmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:15	22768/22768	---M--	200	added ('OK')	text/html	etag:%2258f0-6350b738c22aa%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtry3tmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtry3tmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:15	7036/7036	---M--	200	added ('OK')	text/html	etag:%221b7c-6350b7395ac09%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3fmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3fmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:16	14028/14028	---M--	200	added ('OK')	text/html	etag:%2236cc-6350b73990b4e%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3fmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3fmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:16	22816/22816	---M--	200	added ('OK')	text/html	etag:%225920-6350b7399eddd%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3fmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrf3fmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:16	7108/7108	---M--	200	added ('OK')	text/html	etag:%221bc4-6350b73a311ac%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrw3bmtikgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrw3bmtikgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:16	13968/13968	---M--	200	added ('OK')	text/html	etag:%223690-6350b73a69be9%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrw3bmtykgurs.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrw3bmtykgurs.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:17	22208/22208	---M--	200	added ('OK')	text/html	etag:%2256c0-6350b73a7d468%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrw3bmu4kg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxyl3i-jcgchyj8vi-l6oo_au7b6xtrw3bmu4kg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:17	6616/6616	---M--	200	added ('OK')	text/html	etag:%2219d8-6350b73ab4735%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b43lj11hzhkg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b43lj11hzhkg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:17	12668/12668	---M--	200	added ('OK')	text/html	etag:%22317c-6350b73aeb232%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b43lj1lhzhkg.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b43lj1lhzhkg.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
